20250819_212701_867a9bfb,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Company dataset - pdfs/CompanyDocuments/Shipping orders/order_10250.pdf,order_10250.pdf,.pdf,ok,,Order Details,operations,shipping; customer; employee; order; product,True,0.95,Detailed order record containing customer and employee personal information.,address; name,order_id; ship_name; customer_details; employee_name; product_quantity; unit_price; total_price; shipping_address; shipped_date; order_date; shipper_details,0.0,,pymupdf,2,,"{""ai_fast"": {""category"": ""Order Details"", ""domain"": ""operations"", ""tags"": [""shipping"", ""customer"", ""employee"", ""order"", ""product""], ""contains_pii"": true, ""confidence"": 0.95, ""summary"": ""Detailed order record containing customer and employee personal information."", ""prompt_version"": ""fast-v2-rich""}, ""ai_deep_local"": {""category"": ""Order Details"", ""confidence"": 0.9, ""pii"": [""address"", ""name""], ""glossary_terms"": [""order_id"", ""ship_name"", ""customer_details"", ""employee_name"", ""product_quantity"", ""unit_price"", ""total_price"", ""shipping_address"", ""shipped_date"", ""order_date"", ""shipper_details""], ""summary"": ""This document outlines an order from Hanari Carnes in Rio de Janeiro, Brazil, shipped by United Package on July 12, 2016, with products including Jack's New England Clam Chowder and Manjimup Dried Apples. It includes shipping and customer details but no payment information."", ""prompt_version"": ""deep-v2-rich""}, ""ai_cost_usd"": 0.0}",2803,2025-08-20T02:38:14.573631+00:00
20250819_212701_867a9bfb,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Company dataset - pdfs/CompanyDocuments/Shipping orders/order_10249.pdf,order_10249.pdf,.pdf,ok,,Inventory List,operations,Inventory; Products; Shipping Details; Customer Details; Employee Details; Order,True,0.95,This file contains an inventory list of products shipped to Toms Spezialitäten in Germany with associated shipping and customer details.,name; address; country,order_id; customer_name; employee_name; shipper_details; product_quantity; unit_price; total_price; shipping_address; order_date; shipped_date,0.0,,pymupdf,2,,"{""ai_fast"": {""category"": ""Inventory List"", ""domain"": ""operations"", ""tags"": [""Inventory"", ""Products"", ""Shipping Details"", ""Customer Details"", ""Employee Details"", ""Order""], ""contains_pii"": true, ""confidence"": 0.95, ""summary"": ""This file contains an inventory list of products shipped to Toms Spezialitäten in Germany with associated shipping and customer details."", ""prompt_version"": ""fast-v2-rich""}, ""ai_deep_local"": {""category"": ""Inventory List"", ""confidence"": 0.95, ""pii"": [""name"", ""address"", ""country""], ""glossary_terms"": [""order_id"", ""customer_name"", ""employee_name"", ""shipper_details"", ""product_quantity"", ""unit_price"", ""total_price"", ""shipping_address"", ""order_date"", ""shipped_date""], ""summary"": ""This document contains order details including shipping information, customer name and ID, employee name, shipper details, and product items with their quantities, unit prices, and totals. It provides insight into an order from Toms Spezialitäten to Germany via Speedy Express on July 5, 2016."", ""prompt_version"": ""deep-v2-rich""}, ""ai_cost_usd"": 0.0}",2674,2025-08-20T02:54:12.210451+00:00
20250819_212701_867a9bfb,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Company dataset - pdfs/CompanyDocuments/Shipping orders/order_10248.pdf,order_10248.pdf,.pdf,ok,,Order Details,operations,order; shipping; customer; employee; product,True,0.85,"This file contains a detailed order with customer and shipping information, employee details, and product quantities.",address; name,order_id; shipping_details; customer_id; employee_name; shipper_name; product_quantity; unit_price; total_price,0.0,,pymupdf,2,,"{""ai_fast"": {""category"": ""Order Details"", ""domain"": ""operations"", ""tags"": [""order"", ""shipping"", ""customer"", ""employee"", ""product""], ""contains_pii"": true, ""confidence"": 0.85, ""summary"": ""This file contains a detailed order with customer and shipping information, employee details, and product quantities."", ""prompt_version"": ""fast-v2-rich""}, ""ai_deep_local"": {""category"": ""Order Details"", ""confidence"": 1.0, ""pii"": [""address"", ""name""], ""glossary_terms"": [""order_id"", ""shipping_details"", ""customer_id"", ""employee_name"", ""shipper_name"", ""product_quantity"", ""unit_price"", ""total_price""], ""summary"": ""This document outlines an order record with detailed shipping, customer, and employee information as well as a list of products included in the order along with their quantities and prices."", ""prompt_version"": ""deep-v2-rich""}, ""ai_cost_usd"": 0.0}",2780,2025-08-20T02:56:13.315504+00:00
20250819_212701_867a9bfb,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Company dataset - pdfs/CompanyDocuments/PurchaseOrders/purchase_orders_10248.pdf,purchase_orders_10248.pdf,.pdf,ok,,Purchase Order,finance,Order; Invoice; Product; Customer,True,0.95,Document detailing a purchase order with customer information,name,purchase_order; order_id; customer_name; product_id; quantity; unit_price,0.0,,pymupdf,1,,"{""ai_fast"": {""category"": ""Purchase Order"", ""domain"": ""finance"", ""tags"": [""Order"", ""Invoice"", ""Product"", ""Customer""], ""contains_pii"": true, ""confidence"": 0.95, ""summary"": ""Document detailing a purchase order with customer information"", ""prompt_version"": ""fast-v2-rich""}, ""ai_deep_local"": {""category"": ""Purchase Order"", ""confidence"": 1.0, ""pii"": [""name""], ""glossary_terms"": [""purchase_order"", ""order_id"", ""customer_name"", ""product_id"", ""quantity"", ""unit_price""], ""summary"": ""This document details a purchase order including basic information such as Order ID, Order Date, and Customer Name, along with product details like Product ID, Product name, Quantity, and Unit Price."", ""prompt_version"": ""deep-v2-rich""}, ""ai_cost_usd"": 0.0}",8412,2025-08-20T03:00:03.910432+00:00
20250819_212701_867a9bfb,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Company dataset - pdfs/CompanyDocuments/PurchaseOrders/purchase_orders_10249.pdf,purchase_orders_10249.pdf,.pdf,ok,,Purchase Order,finance,Purchase Order; Order; Finance; Customer; Product,True,0.85,A purchase order document containing customer details and product quantities with prices.,name,purchase_order; order_id; customer_name; product_id; quantity; unit_price,0.0,,pymupdf,1,,"{""ai_fast"": {""category"": ""Purchase Order"", ""domain"": ""finance"", ""tags"": [""Purchase Order"", ""Order"", ""Finance"", ""Customer"", ""Product""], ""contains_pii"": true, ""confidence"": 0.85, ""summary"": ""A purchase order document containing customer details and product quantities with prices."", ""prompt_version"": ""fast-v2-rich""}, ""ai_deep_local"": {""category"": ""Purchase Order"", ""confidence"": 0.95, ""pii"": [""name""], ""glossary_terms"": [""purchase_order"", ""order_id"", ""customer_name"", ""product_id"", ""quantity"", ""unit_price""], ""summary"": ""This document describes a purchase order with details such as Order ID, Order Date, Customer Name, and product information including Product ID, Product name, Quantity, and Unit Price."", ""prompt_version"": ""deep-v2-rich""}, ""ai_cost_usd"": 0.0}",8343,2025-08-20T03:00:46.980207+00:00
20250819_212701_867a9bfb,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Company dataset - pdfs/CompanyDocuments/PurchaseOrders/purchase_orders_10250.pdf,purchase_orders_10250.pdf,.pdf,ok,,Purchase Orders,finance,purchase order; invoice; ledger; balance sheet; amount due,True,0.9,Financial document listing purchase orders with customer and product details.,name,purchase_order; order_id; customer_name; product_id; quantity; unit_price,0.0,,pymupdf,1,,"{""ai_fast"": {""category"": ""Purchase Orders"", ""domain"": ""finance"", ""tags"": [""purchase order"", ""invoice"", ""ledger"", ""balance sheet"", ""amount due""], ""contains_pii"": true, ""confidence"": 0.9, ""summary"": ""Financial document listing purchase orders with customer and product details."", ""prompt_version"": ""fast-v2-rich""}, ""ai_deep_local"": {""category"": ""Purchase Orders"", ""confidence"": 0.95, ""pii"": [""name""], ""glossary_terms"": [""purchase_order"", ""order_id"", ""customer_name"", ""product_id"", ""quantity"", ""unit_price""], ""summary"": ""This document outlines a purchase order with details such as Order ID, Order Date, Customer Name, and includes product information including Product ID, Product name, Quantity, and Unit Price."", ""prompt_version"": ""deep-v2-rich""}, ""ai_cost_usd"": 0.0}",8430,2025-08-20T03:06:36.564321+00:00
20250819_212701_867a9bfb,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Company dataset - pdfs/CompanyDocuments/PurchaseOrders/purchase_orders_10251.pdf,purchase_orders_10251.pdf,.pdf,ok,,Purchase Order,finance,order; invoice; purchasing; customer; product; quantity; unit price,True,0.85,A purchase order document detailing orders of various products from different customers with their respective order IDs and dates.,name,purchase_order; order_id; customer_name; product_id; quantity; unit_price,0.0,,pymupdf,1,,"{""ai_fast"": {""category"": ""Purchase Order"", ""domain"": ""finance"", ""tags"": [""order"", ""invoice"", ""purchasing"", ""customer"", ""product"", ""quantity"", ""unit price""], ""contains_pii"": true, ""confidence"": 0.85, ""summary"": ""A purchase order document detailing orders of various products from different customers with their respective order IDs and dates."", ""prompt_version"": ""fast-v2-rich""}, ""ai_deep_local"": {""category"": ""Purchase Order"", ""confidence"": 0.95, ""pii"": [""name""], ""glossary_terms"": [""purchase_order"", ""order_id"", ""customer_name"", ""product_id"", ""quantity"", ""unit_price""], ""summary"": ""This document outlines a purchase order containing customer information and product details, including unique identifiers for both orders and products along with quantities and unit prices."", ""prompt_version"": ""deep-v2-rich""}, ""ai_cost_usd"": 0.0}",8420,2025-08-20T03:24:47.354053+00:00
20250819_212701_867a9bfb,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Company dataset - pdfs/CompanyDocuments/PurchaseOrders/purchase_orders_10252.pdf,purchase_orders_10252.pdf,.pdf,ok,,Purchase Orders,finance,Order; Invoice; Purchase; Financial Document,True,0.95,Financial document containing purchase orders for various products with associated quantities and prices.,name,purchase_order; order_id; customer_name; product_id; unit_price,0.0,,pymupdf,1,,"{""ai_fast"": {""category"": ""Purchase Orders"", ""domain"": ""finance"", ""tags"": [""Order"", ""Invoice"", ""Purchase"", ""Financial Document""], ""contains_pii"": true, ""confidence"": 0.95, ""summary"": ""Financial document containing purchase orders for various products with associated quantities and prices."", ""prompt_version"": ""fast-v2-rich""}, ""ai_deep_local"": {""category"": ""Purchase Orders"", ""confidence"": 0.95, ""pii"": [""name""], ""glossary_terms"": [""purchase_order"", ""order_id"", ""customer_name"", ""product_id"", ""unit_price""], ""summary"": ""This document outlines a purchase order with details including Order ID, Order Date, Customer Name, and Product information such as Product ID, Product name, Quantity, and Unit Price."", ""prompt_version"": ""deep-v2-rich""}, ""ai_cost_usd"": 0.0}",8397,2025-08-20T03:30:50.700238+00:00
20250819_212701_867a9bfb,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Screenshots_unzipped/Screenshots/Screenshot 2025-07-25 075255.png,Screenshot 2025-07-25 075255.png,.png,ok,,Project Deliverables Overview,it,TVM; Phase 2; Deliverable Mapping; Overview; ust; cognitus; Opt; ability,False,0.8,"This document provides an overview of deliverables for TVM Phase 2 related to IT systems, including details about various platforms and applications such as Oracle on AD, Oracle on AX, Logityon Win, MS Access, NOE/ROE on Win PTLon Win.",,TVM; Phase 2; Deliverable Mapping; Applications; Data Platforms; Current Systems; Transition Paths; Oracle; MS Access; Windows Configurations,0.0,,tesseract,,,"{""ai_fast"": {""category"": ""Project Deliverables Overview"", ""domain"": ""it"", ""tags"": [""TVM"", ""Phase 2"", ""Deliverable Mapping"", ""Overview"", ""ust"", ""cognitus"", ""Opt"", ""ability""], ""contains_pii"": false, ""confidence"": 0.8, ""summary"": ""This document provides an overview of deliverables for TVM Phase 2 related to IT systems, including details about various platforms and applications such as Oracle on AD, Oracle on AX, Logityon Win, MS Access, NOE/ROE on Win PTLon Win."", ""prompt_version"": ""fast-v2-rich""}, ""ai_deep_local"": {""category"": ""Project Deliverables Overview"", ""confidence"": 0.85, ""pii"": [], ""glossary_terms"": [""TVM"", ""Phase 2"", ""Deliverable Mapping"", ""Applications"", ""Data Platforms"", ""Current Systems"", ""Transition Paths"", ""Oracle"", ""MS Access"", ""Windows Configurations""], ""summary"": ""The content provides an overview of TVM Phase 2 deliverable mapping, detailing applications and data platforms across various environments. It outlines current systems and their transition paths with specific focus areas like Oracle, MS Access, and Windows configurations."", ""prompt_version"": ""deep-v2-rich""}, ""ai_cost_usd"": 0.0}",359263,2025-08-20T03:35:00.810859+00:00
20250819_212701_867a9bfb,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Screenshots_unzipped/Screenshots/Screenshot 2025-07-30 202355.png,Screenshot 2025-07-30 202355.png,.png,ok,,Asset Inventory List,it,"File folder; \filesO1 gfsiinc.com\Concept Shop\Under Armour\CC; 915 GB; 46,436 Files; 4,871 Folders; November 8, 2021; General Security; Previous Versions",False,0.95,"Listing of all other shops by division's files and folders, with details such as size, count, and creation date, under the Under Armour division of Concept Shop.",,,0.0,,tesseract,,,"{""ai_fast"": {""category"": ""Asset Inventory List"", ""domain"": ""it"", ""tags"": [""File folder"", ""\\filesO1 gfsiinc.com\\Concept Shop\\Under Armour\\CC"", ""915 GB"", ""46,436 Files"", ""4,871 Folders"", ""November 8, 2021"", ""General Security"", ""Previous Versions""], ""contains_pii"": false, ""confidence"": 0.95, ""summary"": ""Listing of all other shops by division's files and folders, with details such as size, count, and creation date, under the Under Armour division of Concept Shop."", ""prompt_version"": ""fast-v2-rich""}, ""ai_deep_local"": {""category"": ""Asset Inventory List"", ""confidence"": 0.0, ""pii"": [], ""glossary_terms"": [], ""summary"": """", ""prompt_version"": ""deep-v2-rich""}, ""ai_cost_usd"": 0.0}",43504,2025-08-20T03:45:50.795459+00:00
20250819_212701_867a9bfb,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Screenshots_unzipped/Screenshots/Screenshot 2025-07-03 110017.png,Screenshot 2025-07-03 110017.png,.png,ok,,,,,,,,,,,,azure-disabled,,,{},374696,2025-08-20T03:45:50.958728+00:00
20250819_212701_867a9bfb,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Screenshots_unzipped/Screenshots/Screenshot 2025-07-21 095659.png,Screenshot 2025-07-21 095659.png,.png,ok,,Access Request,general,access; request; email; permission; correlation ID,True,0.95,Email requesting access to a resource with PII included.,email,access_denied; permissions; correlation_id; support_ticket,0.0,,tesseract,,,"{""ai_fast"": {""category"": ""Access Request"", ""domain"": ""general"", ""tags"": [""access"", ""request"", ""email"", ""permission"", ""correlation ID""], ""contains_pii"": true, ""confidence"": 0.95, ""summary"": ""Email requesting access to a resource with PII included."", ""prompt_version"": ""fast-v2-rich""}, ""ai_deep_local"": {""category"": ""Access Request"", ""confidence"": 0.95, ""pii"": [""email""], ""glossary_terms"": [""access_denied"", ""permissions"", ""correlation_id"", ""support_ticket""], ""summary"": ""Describes an access denied message for a user attempting to view restricted resources, providing steps to request permission and includes technical details for support."", ""prompt_version"": ""deep-v2-rich""}, ""ai_cost_usd"": 0.0}",75293,2025-08-20T03:46:41.717227+00:00
20250819_212701_867a9bfb,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Screenshots_unzipped/Screenshots/Screenshot 2025-07-18 150118.png,Screenshot 2025-07-18 150118.png,.png,ok,,IT Infrastructure,it,VPN; IPAddress; Username; Connection,True,0.85,"This document contains IT infrastructure details including VPN name, IP address, and username.",email; ip_address,vpn; ip_address; username; duration; data_transfer; technical_support; features_access; connection_details; session_summary; security_features; cloud_service,0.0,,tesseract,,,"{""ai_fast"": {""category"": ""IT Infrastructure"", ""domain"": ""it"", ""tags"": [""VPN"", ""IPAddress"", ""Username"", ""Connection""], ""contains_pii"": true, ""confidence"": 0.85, ""summary"": ""This document contains IT infrastructure details including VPN name, IP address, and username."", ""prompt_version"": ""fast-v2-rich""}, ""ai_deep_local"": {""category"": ""IT Infrastructure"", ""confidence"": 0.95, ""pii"": [""email"", ""ip_address""], ""glossary_terms"": [""vpn"", ""ip_address"", ""username"", ""duration"", ""data_transfer"", ""technical_support"", ""features_access"", ""connection_details"", ""session_summary"", ""security_features"", ""cloud_service""], ""summary"": ""This content appears to be a summary of a user's VPN session, including details such as IP address, username with email, connection duration, and data transfer amounts."", ""prompt_version"": ""deep-v2-rich""}, ""ai_cost_usd"": 0.0}",72381,2025-08-20T03:47:26.660962+00:00
20250819_212701_867a9bfb,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Client/KA Walmart Spreadsheet Load.xlsx,KA Walmart Spreadsheet Load.xlsx,.xlsx,ok,,unknown,it,,False,0.0,,,,0.0,,openpyxl,,,"{""ai_fast"": {""category"": ""unknown"", ""domain"": ""it"", ""tags"": [], ""contains_pii"": false, ""confidence"": 0.0, ""summary"": """", ""prompt_version"": ""fast-v2-rich""}, ""ai_deep_local"": {""category"": ""unknown"", ""confidence"": 0.4, ""pii"": [], ""glossary_terms"": [], ""summary"": ""EXTERNAL_SOURCE_NAME, 10, CUSTOMER_NUM, SHIP_TO_SITE_ID, SHIP_TO_STORE_NUMBER, DELIVER_TO_STORE_NUMBER, REQUEST_SHIP_DATE, CANCEL_DATE, PO_NUMBER, STYLE_ITEM_NAME, COLOR_ITEM_CODE, SIZE_NUMBER_CODE, SIZE_QTY, SIZE_QUOTED_PRICE, SIZE_RETAIL_PRICE, FINISHING_OPTION_1_NAME, FINISHING_OPTION_2_NAME, FINISHING_OPTION_3_NAME, ART1_NUMBER, ART1_DECORATION_LOC, ART1_COLOR_SEQ_CODE, ART2_NUMBER, ART2_DECORATION_LOC, ART2_COLOR_SEQ_CODE, ART3_NUMBER, ART3_DECORATION_LOC, ART3_COLOR_SEQ_CODE, NEW_ART1_REFE..."", ""prompt_version"": ""deep-fallback""}, ""ai_cost_usd"": 0.0}",2547784,2025-08-20T03:54:29.860527+00:00
20250819_212701_867a9bfb,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Client/shoe sizes.pdf,shoe sizes.pdf,.pdf,ok,,Product Catalog,general,Men's Shoe Sizes; Women's Shoe Sizes; Youth's Shoe Sizes; Fringe Shoes,False,0.9,"This file appears to be a product catalog listing various shoe sizes for men, women, and youth.",,,0.0,,ocr,1,,"{""ai_fast"": {""category"": ""Product Catalog"", ""domain"": ""general"", ""tags"": [""Men's Shoe Sizes"", ""Women's Shoe Sizes"", ""Youth's Shoe Sizes"", ""Fringe Shoes""], ""contains_pii"": false, ""confidence"": 0.9, ""summary"": ""This file appears to be a product catalog listing various shoe sizes for men, women, and youth."", ""prompt_version"": ""fast-v2-rich""}, ""ai_deep_local"": {""category"": ""Product Catalog"", ""confidence"": 0.0, ""pii"": [], ""glossary_terms"": [], ""summary"": """", ""prompt_version"": ""deep-v2-rich""}, ""ai_cost_usd"": 0.0}",24052,2025-08-20T03:54:52.381072+00:00
20250819_212701_867a9bfb,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Client/bizm.docx,bizm.docx,.docx,ok,,IT Infrastructure Log,it,server; api; database; kubernetes; terraform; endpoint; log,False,0.95,"This file contains IT infrastructure logs related to server, API, database, Kubernetes, Terraform, endpoint and log activities.",,,0.0,,docx2txt,,,"{""ai_fast"": {""category"": ""IT Infrastructure Log"", ""domain"": ""it"", ""tags"": [""server"", ""api"", ""database"", ""kubernetes"", ""terraform"", ""endpoint"", ""log""], ""contains_pii"": false, ""confidence"": 0.95, ""summary"": ""This file contains IT infrastructure logs related to server, API, database, Kubernetes, Terraform, endpoint and log activities."", ""prompt_version"": ""fast-v2-rich""}, ""ai_deep_local"": {""category"": ""IT Infrastructure Log"", ""confidence"": 0.0, ""pii"": [], ""glossary_terms"": [], ""summary"": """", ""prompt_version"": ""deep-v2-rich""}, ""ai_cost_usd"": 0.0}",11770,2025-08-20T03:54:59.583518+00:00
20250819_212701_867a9bfb,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Client/CCP Mens and Youth Art.pdf,CCP Mens and Youth Art.pdf,.pdf,ok,,Product Catalog,it,Men's Lacrosse Short; University of Virginia; Binghamton; Creighton; Product Variants; Colors,False,0.85,This file appears to be a product catalog for various Men's Lacrosse Shorts from different universities such as Virginia and Binghamton.,,lacrosse short; reverse weave; rib trim; full chest print; dimensions; color options; university logo,0.0,,ocr,22,,"{""ai_fast"": {""category"": ""Product Catalog"", ""domain"": ""it"", ""tags"": [""Men's Lacrosse Short"", ""University of Virginia"", ""Binghamton"", ""Creighton"", ""Product Variants"", ""Colors""], ""contains_pii"": false, ""confidence"": 0.85, ""summary"": ""This file appears to be a product catalog for various Men's Lacrosse Shorts from different universities such as Virginia and Binghamton."", ""prompt_version"": ""fast-v2-rich""}, ""ai_deep_local"": {""category"": ""Product Catalog"", ""confidence"": 0.95, ""pii"": [], ""glossary_terms"": [""lacrosse short"", ""reverse weave"", ""rib trim"", ""full chest print"", ""dimensions"", ""color options"", ""university logo""], ""summary"": ""This document describes a Men's Lacrosse Short (C81000) with details on dimensions, color options, and branding logos from various universities. It includes multiple design elements such as reverse weave rib trim and full chest prints."", ""prompt_version"": ""deep-v2-rich""}, ""ai_cost_usd"": 0.0}",7544525,2025-08-20T03:56:02.325211+00:00
20250819_212701_867a9bfb,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Client/Models/CUSTOMER.MOD,CUSTOMER.MOD,.mod,metadata_only,policy: metadata_only for .mod,,,,,,,,,,,none,,,{},1287,2025-08-20T03:56:02.333555+00:00
20250819_212701_867a9bfb,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Client/Models/LESSON6.MOD,LESSON6.MOD,.mod,metadata_only,policy: metadata_only for .mod,,,,,,,,,,,none,,,{},1510,2025-08-20T03:56:02.365721+00:00
20250819_212701_867a9bfb,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Client/Models/LESSON7.MOD,LESSON7.MOD,.mod,metadata_only,policy: metadata_only for .mod,,,,,,,,,,,none,,,{},1795,2025-08-20T03:56:02.386800+00:00
20250819_212701_867a9bfb,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Client/Models/LESSON5.MOD,LESSON5.MOD,.mod,metadata_only,policy: metadata_only for .mod,,,,,,,,,,,none,,,{},2877,2025-08-20T03:56:02.400839+00:00
20250819_212701_867a9bfb,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Client/Models/LESSON18.MOD,LESSON18.MOD,.mod,metadata_only,policy: metadata_only for .mod,,,,,,,,,,,none,,,{},3369,2025-08-20T03:56:02.410963+00:00
20250819_212701_867a9bfb,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Client/Models/LESSON4.MOD,LESSON4.MOD,.mod,metadata_only,policy: metadata_only for .mod,,,,,,,,,,,none,,,{},2299,2025-08-20T03:56:02.423425+00:00
20250819_212701_867a9bfb,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Client/Models/LESSON3.MOD,LESSON3.MOD,.mod,metadata_only,policy: metadata_only for .mod,,,,,,,,,,,none,,,{},2298,2025-08-20T03:56:02.435006+00:00
20250819_212701_867a9bfb,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Client/Models/LESSON2.MOD,LESSON2.MOD,.mod,metadata_only,policy: metadata_only for .mod,,,,,,,,,,,none,,,{},1260,2025-08-20T03:56:02.447553+00:00
20250819_212701_867a9bfb,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Client/Models/LESSON12.MOD,LESSON12.MOD,.mod,metadata_only,policy: metadata_only for .mod,,,,,,,,,,,none,,,{},4920,2025-08-20T03:56:02.457690+00:00
20250819_212701_867a9bfb,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Client/Models/LESSON13.MOD,LESSON13.MOD,.mod,metadata_only,policy: metadata_only for .mod,,,,,,,,,,,none,,,{},2747,2025-08-20T03:56:02.467849+00:00
20250819_212701_867a9bfb,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Client/Models/LESSON11.MOD,LESSON11.MOD,.mod,metadata_only,policy: metadata_only for .mod,,,,,,,,,,,none,,,{},6039,2025-08-20T03:56:02.477592+00:00
20250819_212701_867a9bfb,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Client/Models/LESSON10.MOD,LESSON10.MOD,.mod,metadata_only,policy: metadata_only for .mod,,,,,,,,,,,none,,,{},4371,2025-08-20T03:56:02.487007+00:00
20250819_212701_867a9bfb,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Client/Models/LESSON9.MOD,LESSON9.MOD,.mod,metadata_only,policy: metadata_only for .mod,,,,,,,,,,,none,,,{},2810,2025-08-20T03:56:02.497312+00:00
20250819_212701_867a9bfb,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Client/Models/LESSON14.MOD,LESSON14.MOD,.mod,metadata_only,policy: metadata_only for .mod,,,,,,,,,,,none,,,{},4937,2025-08-20T03:56:02.505722+00:00
20250819_212701_867a9bfb,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Client/Models/LESSON15.MOD,LESSON15.MOD,.mod,metadata_only,policy: metadata_only for .mod,,,,,,,,,,,none,,,{},4940,2025-08-20T03:56:02.515399+00:00
20250819_212701_867a9bfb,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Client/Models/LESSON8.MOD,LESSON8.MOD,.mod,metadata_only,policy: metadata_only for .mod,,,,,,,,,,,none,,,{},1735,2025-08-20T03:56:02.525277+00:00
20250819_212701_867a9bfb,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Client/Models/LESSON16.MOD,LESSON16.MOD,.mod,metadata_only,policy: metadata_only for .mod,,,,,,,,,,,none,,,{},2104,2025-08-20T03:56:02.534750+00:00
20250819_212701_867a9bfb,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/Client/Models/EMP_INFO.MOD,EMP_INFO.MOD,.mod,metadata_only,policy: metadata_only for .mod,,,,,,,,,,,none,,,{},4952,2025-08-20T03:56:02.543945+00:00
20250820_002825_44909f88,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/2024 CHS Annual Meeting – Financial report by Olivia Nelligan.mp4,2024 CHS Annual Meeting – Financial report by Olivia Nelligan.mp4,.mp4,ok,,CHS Financial Report for Fiscal Year 2024,finance,Financial Report; Fiscal Year 2024; CHS; Net Income; Revenues; Energy Segment; Ag Segment; Corporate and Other,False,0.95,"Presentation of CHS Financial Report for Fiscal Year 2024, discussing revenues, net income, and performance in energy and ag segments.",,,0.0,,faster_whisper,,,"{""ai_fast"": {""category"": ""CHS Financial Report for Fiscal Year 2024"", ""domain"": ""finance"", ""tags"": [""Financial Report"", ""Fiscal Year 2024"", ""CHS"", ""Net Income"", ""Revenues"", ""Energy Segment"", ""Ag Segment"", ""Corporate and Other""], ""contains_pii"": false, ""confidence"": 0.95, ""summary"": ""Presentation of CHS Financial Report for Fiscal Year 2024, discussing revenues, net income, and performance in energy and ag segments."", ""prompt_version"": ""fast-v2-rich""}, ""ai_deep_local"": {""category"": ""CHS Financial Report for Fiscal Year 2024"", ""confidence"": 0.0, ""pii"": [], ""glossary_terms"": [], ""summary"": """", ""prompt_version"": ""deep-v2-rich""}, ""ai_cost_usd"": 0.0}",31008362,2025-08-20T04:29:30.463444+00:00
20250820_002825_44909f88,/Users/vamsi_mure/Documents/mcp_ai-v2/mcp_ai/input_files/SampleFiles/shoe sizes.pdf,shoe sizes.pdf,.pdf,ok,,,,,,,,,,,,ocr,1,,{},24052,2025-08-20T04:29:48.586752+00:00
